THETA_0,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
1.0,11.0,414.0,0.571776154327,0.999999996429,0.689285711824,15.0,4.0,1.0,0.0,5.10628019324,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,569.0,165.2,14000.0,843300.0,125970.0,1402.705,3480.79166667,2354.98556815,627.0,1600.0,1306.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0201505356042,0.0200002880936,0.843998512907,0.0200000807533,0.0958505826414,0.398658008658,0.088025974026,0.0193236714976,0.00724637681159,0.727272727273,0.272727272727,0.370081168831,0.136363636364,0.6,-0.2,-0.3,-0.1,0.25,0.25,0.25,0.25,655.0
1.0,8.0,589.0,0.464098072742,0.999999997319,0.554959784035,1.0,1.0,12.0,1.0,4.41256366723,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,674.0,293.125,4200.0,843300.0,257912.5,2301.77777778,8060.00999167,4375.99155449,3200.0,3200.0,3200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.025001498822,0.562822399716,0.0250008714247,0.260249678825,0.126925551213,0.564360487997,0.231258362849,0.0679117147708,0.0135823429542,0.833333333333,0.166666666667,0.367667748918,0.136363636364,0.7,-0.2546875,-0.4,-0.1,0.0,0.0,0.5,0.0,1200.0
1.0,10.0,436.0,0.555023922117,0.999999996429,0.664285711913,9.0,0.0,1.0,0.0,4.92889908257,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,637.0,177.571428571,0.0,843300.0,131500.0,0.0,3289.64415086,1864.90628003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0250011382721,0.0250041366352,0.899739484239,0.025254041444,0.0250011994092,0.408363636364,-0.0112992424242,0.0275229357798,0.0298165137615,0.48,0.52,0.335946969697,0.1,0.8,-0.237179487179,-0.6,-0.1,0.0,0.0,0.5,0.0,134.0
1.0,9.0,475.0,0.558241757015,0.999999996785,0.649517682799,20.0,2.0,1.0,0.0,4.77263157895,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1500.0,374.25,0.0,843300.0,250866.666667,0.0,5633.33333333,2478.54543932,703.0,1400.0,1051.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333420187807,0.694669308427,0.204529295339,0.0336388561344,0.0338205213193,0.464772727273,0.031029040404,0.0210526315789,0.0210526315789,0.5,0.5,0.456136363636,0.136363636364,1.0,-0.378333333333,-0.7,-0.166666666667,0.0,0.0,0.5,0.0,1300.0
1.0,12.0,252.0,0.508474574117,0.999999994048,0.559523806193,29.0,10.0,0.0,1.0,4.76984126984,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1900.0,464.0,1900.0,843300.0,254562.5,1900.0,8354.88157895,4128.33120438,13400.0,13400.0,13400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0250208114878,0.159727728513,0.0250239678107,0.765216826756,0.0250106654328,0.425,0.2,0.0238095238095,0.0119047619048,0.666666666667,0.333333333333,0.533333333333,0.2,1.0,-0.266666666667,-0.6,-0.1,0.0,0.0,0.5,0.0,7200.0
1.0,9.0,295.0,0.730337075916,0.999999994709,0.846560842082,6.0,4.0,0.0,21.0,4.57288135593,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,395.0,98.5,0.0,843300.0,479200.0,0.0,5216.69379015,3938.32603596,8300.0,22800.0,15550.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0222640778789,0.527527596022,0.022223212159,0.405756989458,0.0222281244824,0.528275862069,0.0702227011494,0.0406779661017,0.0406779661017,0.5,0.5,0.500833333333,0.1,1.0,-0.325138888889,-0.6,-0.1,0.55,0.425,0.05,0.425,1000.0
1.0,10.0,363.0,0.573407200628,0.999999995283,0.745283015352,8.0,3.0,1.0,0.0,4.59504132231,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,744.0,162.857142857,0.0,843300.0,343300.0,0.0,5593.2,3662.27444611,1000.0,16300.0,8650.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0250272050448,0.269391992993,0.120693004094,0.559873488003,0.0250143098645,0.451977942692,0.166605854463,0.0523415977961,0.0192837465565,0.730769230769,0.269230769231,0.400472772841,0.1,0.8,-0.203968253968,-0.5,-0.05,0.479166666667,0.125,0.0208333333333,0.125,4000.0
1.0,15.0,792.0,0.43861892527,0.999999997877,0.579617833164,10.0,2.0,2.0,0.0,4.41919191919,8.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,601.0,111.166666667,0.0,843300.0,221237.5,0.0,5184.55555556,2229.85770757,1400.0,1400.0,1400.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250017373904,0.0250017504675,0.899994005536,0.0250010530536,0.0250014535528,0.391222943723,0.0380375180375,0.0315656565657,0.020202020202,0.609756097561,0.390243902439,0.294454545455,0.05,0.7,-0.2421875,-0.666666666667,-0.1,0.0,0.0,0.5,0.0,499.0
1.0,8.0,131.0,0.738461532781,0.999999986842,0.855263146641,7.0,6.0,1.0,0.0,4.60305343511,5.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,440.0,316.25,0.0,51900.0,20500.0,0.0,4423.33333333,2478.01099859,1600.0,10000.0,4966.66666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410150957619,0.0402174902354,0.0401056801626,0.838474697325,0.0401870365147,0.623958333333,0.0572916666667,0.030534351145,0.00763358778626,0.8,0.2,0.5625,0.35,1.0,-0.291666666667,-0.291666666667,-0.291666666667,0.0,0.0,0.5,0.0,3100.0
1.0,14.0,292.0,0.582733810853,0.999999994118,0.717647054602,4.0,4.0,1.0,0.0,4.58904109589,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,925.0,295.4,7200.0,843300.0,456880.0,2695.98571952,3776.55176614,3244.87577869,1600.0,4800.0,3100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.839262074143,0.0400032482654,0.0401151204168,0.0406188942799,0.0400006628954,0.440467171717,0.33345959596,0.0719178082192,0.00684931506849,0.913043478261,0.0869565217391,0.426334776335,0.0333333333333,1.0,-0.225,-0.25,-0.2,0.633333333333,0.533333333333,0.133333333333,0.533333333333,3100.0
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,586.0,83.2271428571,0.0,843300.0,473837.5,0.0,7010.57577808,4125.38704517,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250023217776,0.025167566686,0.0250016930008,0.899596579991,0.0252318385442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.136363636364,0.0,0.136363636364,2700.0
1.0,12.0,568.0,0.464157705261,0.999999997135,0.590257877965,11.0,6.0,1.0,1.0,4.49823943662,4.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,469.0,116.5,5100.0,843300.0,543900.0,1191.15151515,3483.5381402,2681.05676997,592.0,6700.0,2218.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0502496315757,0.0500013242446,0.0500016324514,0.0500002197901,0.799747191938,0.513408521303,0.191932957393,0.0492957746479,0.012323943662,0.8,0.2,0.280463435374,0.0625,0.5,-0.159523809524,-0.4,-0.05,0.0,0.0,0.5,0.0,873.0
1.0,14.0,351.0,0.620178039703,0.999999995238,0.785714281973,10.0,7.0,0.0,10.0,4.37891737892,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,176.0,92.6,16300.0,843300.0,392540.0,1404.34375,4849.50493746,2899.33900959,4100.0,35400.0,19750.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040002032921,0.0412350695875,0.0400862551161,0.83867658634,0.0400000560356,0.460286851196,0.146093510866,0.0598290598291,0.014245014245,0.807692307692,0.192307692308,0.298556998557,0.0333333333333,1.0,-0.219722222222,-0.4,-0.155555555556,0.0,0.0,0.5,0.0,3700.0
1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1200.0,237.833333333,2700.0,843300.0,473083.333333,1950.0,5780.41726073,4139.61404028,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333346568431,0.0336574818669,0.0333336585931,0.86634023305,0.0333339696468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,635.0
1.0,13.0,1024.0,0.428007889124,0.99999999848,0.557750759031,19.0,19.0,19.0,0.0,4.7783203125,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.0,16000.0,3151.15789474,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200159703125,0.121858021602,0.0200062361017,0.0200013877247,0.818118384259,0.535241457572,0.290063884336,0.08203125,0.0146484375,0.848484848485,0.151515151515,0.410137858174,0.1,1.0,-0.219444444444,-0.5,-0.05,0.0,0.0,0.5,0.0,536.0
1.0,10.0,981.0,0.50530785509,0.999999998267,0.705372615762,32.0,19.0,1.0,1.0,4.65545361876,10.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1100.0,306.5,3500.0,843300.0,148140.0,1244.44444444,8900.0,4035.47440767,853.0,10100.0,3375.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252347360199,0.0200486575245,0.0201054264117,0.122803397401,0.584695158464,0.420921146364,0.0735415639213,0.0346585117227,0.0163098878695,0.68,0.32,0.342934810288,0.0333333333333,1.0,-0.3234375,-1.0,-0.05,0.6,-0.05,0.1,0.05,2000.0
1.0,14.0,270.0,0.565543069043,0.999999994186,0.691860461094,2.0,1.0,1.0,3.0,4.54444444444,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,748.0,280.166666667,0.0,843300.0,205385.714286,0.0,7400.19047619,3091.62946987,861.0,861.0,861.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.171616950924,0.0291223476555,0.0285730570531,0.742114855709,0.0285727886586,0.441228070175,0.132775119617,0.0296296296296,0.0111111111111,0.727272727273,0.272727272727,0.446590909091,0.1,1.0,-0.35,-0.5,-0.15,0.0,0.0,0.5,0.0,793.0
1.0,10.0,361.0,0.526627217377,0.999999994949,0.681818178375,6.0,1.0,4.0,0.0,4.5540166205,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,411.0,112.6,0.0,843300.0,232333.333333,0.0,5545.20888889,3049.06515399,4800.0,4800.0,4800.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.033938525926,0.0333458874094,0.392261352997,0.0334325589052,0.507021674762,0.40746352413,0.119276094276,0.0415512465374,0.01108033241,0.789473684211,0.210526315789,0.29803030303,0.136363636364,0.5,-0.3125,-0.5,-0.2,0.4,0.1,0.1,0.1,1100.0
1.0,11.0,528.0,0.548638131228,0.999999996721,0.721311473045,13.0,1.0,1.0,11.0,4.5,8.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1400.0,350.142857143,0.0,843300.0,290337.5,0.0,8660.0,3866.00813162,1200.0,1200.0,1200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365154149171,0.0250339165204,0.160855475033,0.171946158589,0.277010300687,0.493382189706,0.0266834064628,0.0246212121212,0.0265151515152,0.481481481481,0.518518518519,0.397261072261,0.05,0.8,-0.277297008547,-0.8,-0.0666666666667,0.0,0.0,0.5,0.0,12400.0
1.0,10.0,248.0,0.596774191142,0.999999993151,0.678082187136,9.0,6.0,1.0,0.0,4.48387096774,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,909.0,413.6,3100.0,617900.0,144860.0,1238.2,3328.5335097,2634.58024628,1900.0,7000.0,4000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404214091255,0.0400046273017,0.258915914251,0.0400012122428,0.620656837079,0.462698412698,0.115277777778,0.0564516129032,0.0201612903226,0.736842105263,0.263157894737,0.325,0.1,0.6,-0.16,-0.25,-0.1,0.0,0.0,0.5,0.0,1700.0
1.0,12.0,191.0,0.649425283624,0.999999992,0.695999994432,18.0,3.0,15.0,1.0,5.10471204188,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,498.0,115.454285714,0.0,843300.0,518100.0,0.0,9606.94915254,5586.32097621,862.0,19500.0,10181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250190015057,0.276992984071,0.0250013482924,0.647985762162,0.0250009039689,0.554166666667,0.0770833333333,0.0314136125654,0.0157068062827,0.666666666667,0.333333333333,0.380555555556,0.2,0.5,-0.444444444444,-0.5,-0.333333333333,1.0,-1.0,0.5,1.0,17800.0
1.0,13.0,1091.0,0.420801526316,0.999999998377,0.589285713329,11.0,11.0,12.0,1.0,4.42346471127,8.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,947.0,312.2,0.0,690400.0,103087.5,0.0,3309.41412026,1765.62739682,695.0,3700.0,2299.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250060473694,0.249721523623,0.173416207207,0.0250047044006,0.5268515174,0.422713397713,0.0662434787435,0.0302474793767,0.0183318056829,0.622641509434,0.377358490566,0.346585333858,0.1,1.0,-0.275625,-0.8,-0.00833333333333,0.125,0.0,0.375,0.0,1200.0
1.0,7.0,615.0,0.434426228796,0.999999997403,0.574025972535,8.0,4.0,18.0,0.0,4.54471544715,6.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,578.0,329.666666667,2700.0,690400.0,181450.0,1173.83333333,3339.99381603,2320.04260773,739.0,1100.0,979.666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335738751333,0.0333340136012,0.0334274871831,0.0333338644136,0.866330759669,0.348611721612,0.117551282051,0.0373983739837,0.0211382113821,0.638888888889,0.361111111111,0.372898550725,0.0333333333333,0.8,-0.137623274162,-0.3,-0.1,0.0,0.0,0.5,0.0,828.0
1.0,7.0,309.0,0.59233449271,0.999999995595,0.625550658037,57.0,3.0,1.0,0.0,5.24595469256,5.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,507.0,398.2,8000.0,69100.0,34820.0,2221.21428571,3926.58181818,3293.82282397,1500.0,3400.0,2450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55041190901,0.0400428255745,0.0401837487672,0.329153881774,0.0402076348745,0.53125,0.28984375,0.0355987055016,0.00970873786408,0.785714285714,0.214285714286,0.486363636364,0.2,1.0,-0.1625,-0.2,-0.1,0.0,0.0,0.5,0.0,2100.0
1.0,12.0,131.0,0.746153840414,0.999999988235,0.823529402076,4.0,3.0,1.0,1.0,4.49618320611,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,962.0,259.25,10400.0,843300.0,305625.0,2009.96969697,7829.0982906,4741.2760597,887.0,2100.0,1493.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0250004521491,0.570790799598,0.0250001925366,0.354208284858,0.0250002708589,0.463888888889,-1.38777878078E-17,0.0534351145038,0.0381679389313,0.583333333333,0.416666666667,0.307142857143,0.25,0.375,-0.28,-0.4,-0.2,0.55,0.025,0.05,0.025,1400.0
1.0,11.0,272.0,0.647509576063,0.999999993671,0.835443032687,1.0,1.0,1.0,0.0,4.49264705882,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,331.0,119.333333333,0.0,843300.0,213300.0,0.0,5336.32142857,2690.17275655,1500.0,1500.0,1500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285866206593,0.743430411671,0.170623546748,0.0287867677904,0.0285726531317,0.377933470039,0.068549213944,0.0477941176471,0.0183823529412,0.722222222222,0.277777777778,0.267797202797,0.1,0.8,-0.331785714286,-0.8,-0.0714285714286,0.85,0.45,0.35,0.45,796.0
1.0,9.0,252.0,0.60557768683,0.999999993789,0.757763970449,7.0,0.0,0.0,1.0,5.12698412698,6.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,474.0,370.166666667,1300.0,51900.0,16916.6666667,858.8,2501.25025641,1673.2494903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.865621869272,0.0336108703689,0.033395995413,0.0340254182851,0.0333458466606,0.39,0.226787878788,0.0793650793651,0.00396825396825,0.952380952381,0.047619047619,0.338484848485,0.0333333333333,1.0,-0.05,-0.05,-0.05,0.5,0.136363636364,0.0,0.136363636364,471.0
1.0,9.0,365.0,0.664804467417,0.999999995781,0.784810123271,16.0,3.0,1.0,0.0,4.94246575342,4.0,0.0,1.0,0.0,0.0,0.0,0.0,217.0,968.0,443.25,3800.0,80400.0,48425.0,2056.47282609,2790.08776596,2455.2419024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0500031191045,0.799201263013,0.0501375976669,0.0506580034868,0.0500000167283,0.47867965368,0.0657467532468,0.0547945205479,0.0219178082192,0.714285714286,0.285714285714,0.243878787879,0.1,0.5,-0.339583333333,-0.7,-0.0666666666667,0.727272727273,-0.431818181818,0.227272727273,0.431818181818,1600.0
1.0,10.0,357.0,0.555873923909,0.999999994819,0.761658027142,10.0,5.0,3.0,1.0,4.32773109244,10.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,549.0,169.0,0.0,843300.0,248590.0,0.0,3613.62402827,2655.15646397,1100.0,1100.0,1100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246439077722,0.0203109216361,0.120346158858,0.0201182190609,0.592785622723,0.516452297702,0.11589035964,0.0392156862745,0.0140056022409,0.736842105263,0.263157894737,0.305403525046,0.1,0.6,-0.2725,-0.4,-0.1,0.35,0.15,0.15,0.15,1500.0
1.0,13.0,786.0,0.163265305914,0.999999998302,0.156196943708,3.0,2.0,60.0,1.0,4.78880407125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1400.0,484.142857143,10500.0,617900.0,367528.571429,2886.2155477,6119.23004695,4589.13661745,2000.0,10600.0,6300.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0285721510446,0.0290608974729,0.0285715173278,0.885223658307,0.0285717758482,0.402245791246,-0.314922558923,0.00636132315522,0.0852417302799,0.0694444444444,0.930555555556,0.547272727273,0.1,1.0,-0.393366500829,-0.4,-0.155555555556,0.4,-0.4,0.1,0.4,4200.0
1.0,10.0,286.0,0.566433564453,0.999999994083,0.715976327124,3.0,1.0,3.0,0.0,4.87062937063,3.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,86.0,28.0,663600.0,843300.0,732433.333333,3251.52971593,3532.16244031,3372.56466898,2900.0,2900.0,2900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.732816662917,0.0667650303334,0.0668694934696,0.0668806738758,0.0666681394041,0.387182554288,0.162878787879,0.041958041958,0.00699300699301,0.857142857143,0.142857142857,0.299558080808,0.0333333333333,0.5,-0.15,-0.15,-0.15,0.0,0.0,0.5,0.0,2300.0
1.0,9.0,140.0,0.692857137908,0.999999986301,0.849315056859,4.0,3.0,0.0,2.0,4.65714285714,7.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1800.0,706.714285714,7800.0,843300.0,342471.428571,2033.8125,10066.6666667,4924.74057865,12500.0,663600.0,338050.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0285730704061,0.0285892673256,0.399293468738,0.1714377224,0.372106471131,0.526455026455,0.115343915344,0.0428571428571,0.0285714285714,0.6,0.4,0.480952380952,0.285714285714,0.6,-0.288888888889,-0.5,-0.155555555556,0.0,0.0,0.5,0.0,1000.0
1.0,15.0,647.0,0.462732918536,0.999999996785,0.707395496118,2.0,1.0,2.0,0.0,4.2828438949,6.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,667.0,280.5,10900.0,843300.0,249216.666667,3240.91767614,7738.12658228,5134.22868794,1600.0,1600.0,1600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333338887014,0.866345052937,0.033333532998,0.0336539149205,0.0333336104429,0.483327020202,-0.0382548701299,0.0293663060278,0.0293663060278,0.5,0.5,0.352511961722,0.1,1.0,-0.398684210526,-0.9,-0.05,0.388888888889,-0.133333333333,0.111111111111,0.133333333333,703.0
1.0,9.0,1572.0,0.370512820275,0.999999998852,0.566016072829,12.0,10.0,1.0,0.0,4.68511450382,8.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,676.0,183.375,3500.0,843300.0,367012.5,1572.66666667,4315.75757576,2835.36421986,1200.0,4800.0,2700.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.025060007189,0.158824189167,0.0250168997698,0.0250003622063,0.766098541667,0.481343959071,0.192707540776,0.0553435114504,0.013358778626,0.805555555556,0.194444444444,0.402798925213,0.1,1.0,-0.304100529101,-0.8,-0.05,0.1,0.0,0.4,0.0,2800.0
1.0,7.0,1532.0,0.370689654927,0.99999999887,0.541242937242,8.0,8.0,10.0,1.0,4.29177545692,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,1100.0,484.0,1100.0,69100.0,28925.0,1100.0,3983.33,2318.37318581,1100.0,3400.0,2225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250451922322,0.0250154069454,0.0250021560246,0.0251101717552,0.899827073043,0.459867553082,0.188600695462,0.0567885117493,0.0176240208877,0.763157894737,0.236842105263,0.392928795343,0.0333333333333,1.0,-0.217688124633,-0.7,-0.0714285714286,0.0,0.0,0.5,0.0,1600.0
1.0,15.0,893.0,0.561186649492,0.999999998152,0.744916819325,8.0,4.0,71.0,0.0,4.4490481523,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5900.0,1199.0,0.0,843300.0,146037.5,0.0,5900.0,2804.89401045,1400.0,9400.0,5400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0250030180496,0.763207640628,0.0250017425074,0.161562770479,0.0252248283362,0.543931772453,0.0299501554783,0.0347144456887,0.0291153415454,0.543859649123,0.456140350877,0.328944979751,0.05,1.0,-0.323878205128,-1.0,-0.05,0.45,0.025,0.05,0.025,948.0
1.0,10.0,913.0,0.492170021821,0.999999998221,0.669039144717,18.0,4.0,1.0,0.0,4.95837897043,7.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,595.0,211.4,0.0,843300.0,232200.0,0.0,3490.16307076,1893.36984095,2700.0,10400.0,7000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0285829488274,0.182703308066,0.599021716618,0.0285790378591,0.161112988629,0.518667101544,0.177087410307,0.0427163198248,0.0164293537788,0.722222222222,0.277777777778,0.4413003663,0.1,1.0,-0.222222222222,-0.6,-0.05,0.0,0.0,0.5,0.0,1700.0
1.0,11.0,81.0,0.787499990156,0.999999976744,0.953488349919,4.0,3.0,0.0,1.0,4.0987654321,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,1200.0,468.0,3800.0,51900.0,30025.0,1819.11111111,3587.7,2697.77494752,2800.0,2800.0,2800.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255552355954,0.0254295943823,0.0250420507624,0.24664391142,0.67732920784,0.645833333333,0.1625,0.0246913580247,0.0123456790123,0.666666666667,0.333333333333,0.55,0.5,0.6,-0.125,-0.125,-0.125,0.5,0.5,0.0,0.5,3400.0
1.0,10.0,554.0,0.500904158226,0.999999996845,0.722397474062,8.0,4.0,1.0,0.0,4.58483754513,7.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,2400.0,741.0,0.0,80400.0,35557.1428571,0.0,6316.95238095,3016.56893745,7200.0,13100.0,10150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729645708449,0.0286263452955,0.182972317865,0.0291644466772,0.0295911817134,0.493344155844,0.127997835498,0.0397111913357,0.0108303249097,0.785714285714,0.214285714286,0.286398071625,0.0333333333333,0.7,-0.303472222222,-0.6,-0.125,0.0,0.0,0.5,0.0,3300.0
1.0,9.0,610.0,0.523255813084,0.999999997059,0.738235291946,9.0,4.0,1.0,0.0,4.71639344262,7.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,676.0,251.857142857,7700.0,843300.0,268257.142857,1884.11290323,4711.66666667,3140.45189501,578.0,2800.0,1689.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.457695248483,0.0285775361248,0.0285730613384,0.0287078209684,0.456446333085,0.450285848803,0.0883945386064,0.0426229508197,0.0229508196721,0.65,0.35,0.423076923077,0.1,1.0,-0.283134920635,-0.666666666667,-0.05,0.0,0.0,0.5,0.0,1100.0
1.0,12.0,361.0,0.524999998542,0.999999995146,0.69902912282,8.0,7.0,1.0,0.0,4.83379501385,4.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,636.0,170.25,3500.0,843300.0,391225.0,1561.09090909,3535.9428618,2599.06521238,2400.0,5700.0,3525.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.360643696639,0.0502779114559,0.0500004751881,0.0500003424744,0.489077574243,0.447734736528,0.22091730109,0.0637119113573,0.00554016620499,0.92,0.08,0.327460944852,0.136363636364,0.6,-0.2125,-0.3,-0.125,0.0,0.0,0.5,0.0,1200.0
1.0,9.0,314.0,0.536741212343,0.999999993902,0.731707312612,9.0,3.0,0.0,0.0,4.53821656051,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1200.0,399.75,4800.0,690400.0,203300.0,2416.66666667,3931.28531469,3073.89932513,1800.0,1800.0,1800.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.52156841914,0.0500061485308,0.050199511164,0.0501880602609,0.328037860904,0.506933922559,0.195459806397,0.0445859872611,0.0254777070064,0.636363636364,0.363636363636,0.414935064935,0.136363636364,0.85,-0.169444444444,-0.25,-0.075,0.288888888889,-0.155555555556,0.211111111111,0.155555555556,1200.0
1.0,11.0,1331.0,0.4224899595,0.99999999881,0.559523808858,28.0,1.0,25.0,1.0,4.70398196844,7.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,450.0,341.0,25200.0,51900.0,29814.2857143,1839.79166667,3457.36363636,2512.68098421,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0286838047645,0.02874895051,0.629459676613,0.284527026941,0.0285805411717,0.203326745718,-0.0106746815986,0.0112697220135,0.00826446280992,0.576923076923,0.423076923077,0.311313131313,0.05,1.0,-0.352272727273,-1.0,-0.05,0.0,0.0,0.5,0.0,1100.0
